Energy_eV,Li6_barn,Li7_barn,B10_barn,Gd155_barn,Gd157_barn,H1_barn,O16_barn
1.517606e+04,1.221622e+00,7.703401e-05,4.782560e+00,4.181458e+00,2.580524e+00,3.881523e-04,1.445877e-05
1.539262e+04,1.213943e+00,7.635225e-05,4.749940e+00,4.152354e+00,2.557141e+00,3.850801e-04,1.456595e-05
1.561227e+04,1.206263e+00,7.567049e-05,4.717320e+00,4.123251e+00,2.533944e+00,3.820078e-04,1.467313e-05
1.583506e+04,1.198584e+00,7.498874e-05,4.684700e+00,4.094147e+00,2.511209e+00,3.789356e-04,1.478031e-05
1.606103e+04,1.190905e+00,7.433505e-05,4.651638e+00,4.065043e+00,2.488475e+00,3.758633e-04,1.488749e-05
1.629022e+04,1.183226e+00,7.368176e-05,4.617369e+00,4.036212e+00,2.465741e+00,3.727911e-04,1.499467e-05
1.652268e+04,1.175546e+00,7.302847e-05,4.583101e+00,4.008672e+00,2.443006e+00,3.697188e-04,1.510185e-05
1.675846e+04,1.167867e+00,7.237518e-05,4.551234e+00,3.981131e+00,2.421062e+00,3.666466e-04,1.521088e-05
1.699760e+04,1.160188e+00,7.174721e-05,4.519811e+00,3.953591e+00,2.399263e+00,3.635743e-04,1.532976e-05
1.724016e+04,1.152509e+00,7.112304e-05,4.488387e+00,3.926050e+00,2.377464e+00,3.605021e-04,1.544864e-05
1.748618e+04,1.144829e+00,7.049887e-05,4.456241e+00,3.898510e+00,2.355664e+00,3.574298e-04,1.556752e-05
1.773571e+04,1.137150e+00,6.987469e-05,4.423938e+00,3.872230e+00,2.333952e+00,3.543576e-04,1.568640e-05
1.798879e+04,1.129471e+00,6.925052e-05,4.393719e+00,3.846025e+00,2.313170e+00,3.512853e-04,1.580528e-05
1.824549e+04,1.121792e+00,6.862635e-05,4.363501e+00,3.819819e+00,2.292387e+00,3.482131e-04,1.592417e-05
1.850586e+04,1.114112e+00,6.802530e-05,4.333092e+00,3.793614e+00,2.271605e+00,3.451408e-04,1.604305e-05
1.876994e+04,1.106433e+00,6.743441e-05,4.302048e+00,3.767495e+00,2.250822e+00,3.420686e-04,1.616193e-05
1.903779e+04,1.098754e+00,6.684351e-05,4.270979e+00,3.742438e+00,2.230039e+00,3.389964e-04,1.628081e-05
1.930946e+04,1.091075e+00,6.625262e-05,4.240403e+00,3.717381e+00,2.209557e+00,3.359241e-04,1.639969e-05
1.958500e+04,1.083395e+00,6.566172e-05,4.211660e+00,3.692324e+00,2.189573e+00,3.328519e-04,1.651857e-05
1.986448e+04,1.075716e+00,6.507083e-05,4.182918e+00,3.667267e+00,2.169589e+00,3.297796e-04,1.663745e-05
2.014795e+04,1.068533e+00,6.449624e-05,4.153651e+00,3.643943e+00,2.150352e+00,3.270290e-04,1.675743e-05
2.043546e+04,1.061807e+00,6.393670e-05,4.123900e+00,3.622215e+00,2.131802e+00,3.245752e-04,1.687842e-05
2.072707e+04,1.055081e+00,6.337716e-05,4.094150e+00,3.600488e+00,2.113253e+00,3.221214e-04,1.699942e-05
2.102285e+04,1.048355e+00,6.281762e-05,4.065120e+00,3.578761e+00,2.094704e+00,3.196676e-04,1.712041e-05
2.132285e+04,1.041629e+00,6.225808e-05,4.037744e+00,3.557253e+00,2.076609e+00,3.172138e-04,1.724140e-05
2.162712e+04,1.034903e+00,6.169854e-05,4.010367e+00,3.536435e+00,2.058839e+00,3.147600e-04,1.736239e-05
2.193574e+04,1.028177e+00,6.115025e-05,3.982911e+00,3.515617e+00,2.041069e+00,3.123062e-04,1.748338e-05
2.224877e+04,1.021451e+00,6.061848e-05,3.954610e+00,3.494799e+00,2.023299e+00,3.098523e-04,1.760437e-05
2.256626e+04,1.014725e+00,6.008671e-05,3.926308e+00,3.474222e+00,2.005530e+00,3.073985e-04,1.772536e-05
2.288828e+04,1.007999e+00,5.955494e-05,3.897729e+00,3.454564e+00,1.987760e+00,3.049447e-04,1.784635e-05
2.321489e+04,1.001274e+00,5.902316e-05,3.870998e+00,3.434906e+00,1.970304e+00,3.024909e-04,1.796735e-05
2.354617e+04,9.945476e-01,5.849266e-05,3.844600e+00,3.415248e+00,1.952997e+00,3.000371e-04,1.808834e-05
2.388218e+04,9.878217e-01,5.798404e-05,3.818202e+00,3.395591e+00,1.935691e+00,2.975833e-04,1.820981e-05
2.422298e+04,9.816253e-01,5.747543e-05,3.791342e+00,3.375933e+00,1.918385e+00,2.951295e-04,1.834157e-05
2.456864e+04,9.757107e-01,5.696681e-05,3.764237e+00,3.356275e+00,1.901078e+00,2.926757e-04,1.847334e-05
2.491923e+04,9.697961e-01,5.645820e-05,3.738431e+00,3.336617e+00,1.883772e+00,2.902218e-04,1.860510e-05
2.527483e+04,9.638815e-01,5.595827e-05,3.713225e+00,3.317971e+00,1.866465e+00,2.877680e-04,1.873686e-05
2.563550e+04,9.579669e-01,5.547294e-05,3.688019e+00,3.299623e+00,1.849159e+00,2.853142e-04,1.886862e-05
2.600132e+04,9.520523e-01,5.498760e-05,3.662073e+00,3.281276e+00,1.831853e+00,2.828604e-04,1.900039e-05
2.637236e+04,9.461377e-01,5.450227e-05,3.635974e+00,3.262929e+00,1.814494e+00,2.804066e-04,1.913215e-05
2.674870e+04,9.402231e-01,5.401694e-05,3.611010e+00,3.244581e+00,1.797094e+00,2.779528e-04,1.926391e-05
2.713040e+04,9.343086e-01,5.353161e-05,3.586400e+00,3.226234e+00,1.779694e+00,2.754990e-04,1.939568e-05
2.751755e+04,9.283940e-01,5.305729e-05,3.561790e+00,3.207935e+00,1.762294e+00,2.730451e-04,1.952744e-05
2.791023e+04,9.224794e-01,5.259472e-05,3.537179e+00,3.190668e+00,1.744894e+00,2.705913e-04,1.965920e-05
2.830851e+04,9.165648e-01,5.213215e-05,3.512569e+00,3.173401e+00,1.728078e+00,2.681375e-04,1.979572e-05
2.871247e+04,9.106503e-01,5.166957e-05,3.487959e+00,3.156134e+00,1.711479e+00,2.656837e-04,1.993987e-05
2.912220e+04,9.047357e-01,5.120700e-05,3.464995e+00,3.138867e+00,1.694880e+00,2.632299e-04,2.008402e-05
2.953777e+04,8.988211e-01,5.075602e-05,3.442306e+00,3.121600e+00,1.678280e+00,2.607761e-04,2.022817e-05
2.995928e+04,8.929065e-01,5.031433e-05,3.419375e+00,3.104333e+00,1.661681e+00,2.583223e-04,2.037231e-05
3.038680e+04,8.876391e-01,4.987264e-05,3.395772e+00,3.084204e+00,1.647289e+00,2.558684e-04,2.051646e-05
3.082042e+04,8.824402e-01,4.943094e-05,3.372124e+00,3.063771e+00,1.633131e+00,2.534146e-04,2.066061e-05
3.126023e+04,8.772414e-01,4.898925e-05,3.348475e+00,3.043338e+00,1.618973e+00,2.509608e-04,2.080476e-05
3.170631e+04,8.720426e-01,4.854879e-05,3.325455e+00,3.022904e+00,1.604814e+00,2.485070e-04,2.094891e-05
3.215876e+04,8.668437e-01,4.812555e-05,3.303727e+00,3.002471e+00,1.590656e+00,2.460532e-04,2.109306e-05
3.261767e+04,8.616449e-01,4.770230e-05,3.282000e+00,2.982197e+00,1.576498e+00,2.435994e-04,2.123721e-05
3.308312e+04,8.564460e-01,4.727905e-05,3.260273e+00,2.962387e+00,1.562647e+00,2.411456e-04,2.138136e-05
3.355522e+04,8.512472e-01,4.685581e-05,3.237957e+00,2.942577e+00,1.549209e+00,2.386917e-04,2.152551e-05
3.403405e+04,8.460484e-01,4.645048e-05,3.215444e+00,2.922766e+00,1.535771e+00,2.362379e-04,2.167444e-05
3.451972e+04,8.408496e-01,4.604610e-05,3.193060e+00,2.902956e+00,1.522334e+00,2.337841e-04,2.183268e-05
3.501232e+04,8.356690e-01,4.564171e-05,3.172446e+00,2.883159e+00,1.508896e+00,2.313303e-04,2.199093e-05
3.551195e+04,8.312059e-01,4.523733e-05,3.151832e+00,2.863860e+00,1.495462e+00,2.288765e-04,2.214918e-05
3.601870e+04,8.267429e-01,4.483294e-05,3.131135e+00,2.844562e+00,1.482682e+00,2.264227e-04,2.230742e-05
3.653269e+04,8.222799e-01,4.442856e-05,3.109858e+00,2.825264e+00,1.469903e+00,2.239689e-04,2.246567e-05
3.705401e+04,8.178168e-01,4.404089e-05,3.088370e+00,2.805965e+00,1.457124e+00,2.215150e-04,2.262392e-05
3.758277e+04,8.133538e-01,4.365807e-05,3.066685e+00,2.786690e+00,1.444345e+00,2.190612e-04,2.278217e-05
3.811908e+04,8.088907e-01,4.327524e-05,3.045518e+00,2.767541e+00,1.431566e+00,2.166074e-04,2.294041e-05
3.866304e+04,8.044277e-01,4.289242e-05,3.025268e+00,2.748393e+00,1.418787e+00,2.141536e-04,2.309866e-05
3.921476e+04,7.999647e-01,4.250960e-05,3.005018e+00,2.729244e+00,1.406654e+00,2.116998e-04,2.325691e-05
3.977436e+04,7.955016e-01,4.212677e-05,2.984769e+00,2.710095e+00,1.394545e+00,2.092460e-04,2.341516e-05
4.034194e+04,7.910386e-01,4.175405e-05,2.964519e+00,2.690946e+00,1.382435e+00,2.071493e-04,2.357340e-05
4.091762e+04,7.865755e-01,4.138805e-05,2.944269e+00,2.671797e+00,1.370325e+00,2.052900e-04,2.374228e-05
4.150152e+04,7.821125e-01,4.102204e-05,2.924446e+00,2.652648e+00,1.358215e+00,2.034307e-04,2.391539e-05
4.209374e+04,7.776495e-01,4.065604e-05,2.905512e+00,2.633500e+00,1.346105e+00,2.015714e-04,2.408850e-05
4.269442e+04,7.731865e-01,4.030039e-05,2.886577e+00,2.614352e+00,1.334398e+00,1.997122e-04,2.426161e-05
4.330367e+04,7.687234e-01,3.995001e-05,2.866988e+00,2.595208e+00,1.322833e+00,1.978529e-04,2.443472e-05
4.392162e+04,7.642604e-01,3.959962e-05,2.847225e+00,2.576064e+00,1.311268e+00,1.959936e-04,2.460784e-05
4.454838e+04,7.597974e-01,3.924923e-05,2.827462e+00,2.556919e+00,1.299702e+00,1.941343e-04,2.478095e-05
4.518409e+04,7.556033e-01,3.889885e-05,2.808187e+00,2.537882e+00,1.288366e+00,1.922750e-04,2.495406e-05
4.582887e+04,7.520737e-01,3.854846e-05,2.790119e+00,2.519110e+00,1.277265e+00,1.904157e-04,2.512717e-05
4.648285e+04,7.485441e-01,3.821163e-05,2.772050e+00,2.500337e+00,1.266163e+00,1.885564e-04,2.530028e-05
4.714616e+04,7.450145e-01,3.787913e-05,2.753982e+00,2.481564e+00,1.255062e+00,1.866971e-04,2.547340e-05
4.781893e+04,7.414849e-01,3.754663e-05,2.735914e+00,2.462792e+00,1.243960e+00,1.848378e-04,2.564651e-05
4.850131e+04,7.379553e-01,3.721413e-05,2.717845e+00,2.444019e+00,1.233006e+00,1.829785e-04,2.582751e-05
4.919343e+04,7.344257e-01,3.688163e-05,2.699777e+00,2.425247e+00,1.222271e+00,1.811192e-04,2.601659e-05
4.989542e+04,7.308960e-01,3.654913e-05,2.682012e+00,2.406474e+00,1.211536e+00,1.792600e-04,2.620567e-05
5.060743e+04,7.273664e-01,3.625722e-05,2.665412e+00,2.393419e+00,1.202205e+00,1.774007e-04,2.639475e-05
5.132960e+04,7.238368e-01,3.597235e-05,2.648421e+00,2.381355e+00,1.193118e+00,1.755414e-04,2.658383e-05
5.206207e+04,7.203072e-01,3.568747e-05,2.630963e+00,2.369291e+00,1.184030e+00,1.736821e-04,2.677291e-05
5.280500e+04,7.167776e-01,3.540260e-05,2.613505e+00,2.357226e+00,1.174943e+00,1.718228e-04,2.696199e-05
5.355853e+04,7.132481e-01,3.511772e-05,2.596047e+00,2.345162e+00,1.165855e+00,1.699635e-04,2.715108e-05
5.432281e+04,7.097185e-01,3.483284e-05,2.578588e+00,2.333098e+00,1.156768e+00,1.681042e-04,2.734016e-05
5.509800e+04,7.062846e-01,3.455885e-05,2.561322e+00,2.321117e+00,1.144168e+00,1.662449e-04,2.752924e-05
5.588425e+04,7.035166e-01,3.428618e-05,2.545389e+00,2.309707e+00,1.124034e+00,1.643856e-04,2.771832e-05
5.668172e+04,7.007486e-01,3.401351e-05,2.529457e+00,2.298297e+00,1.103900e+00,1.625263e-04,2.790740e-05
5.749057e+04,6.979805e-01,3.374083e-05,2.513524e+00,2.286888e+00,1.084321e+00,1.606670e-04,2.809745e-05
5.831096e+04,6.952125e-01,3.346816e-05,2.497591e+00,2.275478e+00,1.065336e+00,1.588078e-04,2.830520e-05
5.914306e+04,6.924445e-01,3.320565e-05,2.481659e+00,2.264069e+00,1.046351e+00,1.569485e-04,2.851295e-05
5.998703e+04,6.896766e-01,3.294422e-05,2.465912e+00,2.252659e+00,1.027366e+00,1.550892e-04,2.872069e-05
6.084305e+04,6.869086e-01,3.268279e-05,2.450787e+00,2.223273e+00,1.009251e+00,1.535598e-04,2.892844e-05
6.171128e+04,6.841406e-01,3.242137e-05,2.435661e+00,2.195265e+00,9.914087e-01,1.520355e-04,2.913619e-05
6.259190e+04,6.813726e-01,3.215994e-05,2.420382e+00,2.169026e+00,9.735660e-01,1.505112e-04,2.934394e-05
6.348509e+04,6.786046e-01,3.190260e-05,2.404715e+00,2.145347e+00,9.561536e-01,1.489869e-04,2.955168e-05
6.439102e+04,6.758366e-01,3.165292e-05,2.389048e+00,2.121668e+00,9.390627e-01,1.474626e-04,2.975943e-05
6.530988e+04,6.733537e-01,3.140324e-05,2.373839e+00,2.098834e+00,9.261257e-01,1.459383e-04,2.996718e-05
6.624186e+04,6.714349e-01,3.115356e-05,2.359535e+00,2.077671e+00,9.132836e-01,1.444140e-04,3.017492e-05
6.718713e+04,6.695161e-01,3.090388e-05,2.345232e+00,2.056509e+00,9.004415e-01,1.428898e-04,3.038267e-05
6.814589e+04,6.675974e-01,3.065420e-05,2.330929e+00,2.035647e+00,8.876900e-01,1.413655e-04,3.059042e-05
6.911834e+04,6.656786e-01,3.040889e-05,2.316625e+00,2.014931e+00,8.754384e-01,1.398412e-04,3.080285e-05
7.010466e+04,6.637598e-01,3.017025e-05,2.302322e+00,1.994215e+00,8.631868e-01,1.383169e-04,3.103006e-05
7.110505e+04,6.618411e-01,2.993160e-05,2.288019e+00,1.973500e+00,8.511068e-01,1.367926e-04,3.125726e-05
7.211972e+04,6.599223e-01,2.969296e-05,2.273715e+00,1.952784e+00,8.394561e-01,1.352683e-04,3.148447e-05
7.314887e+04,6.580035e-01,2.945431e-05,2.260122e+00,1.932068e+00,8.278054e-01,1.337440e-04,3.171167e-05
7.419271e+04,6.560848e-01,2.921606e-05,2.246750e+00,1.911352e+00,8.161547e-01,1.322197e-04,3.193887e-05
7.525144e+04,6.544271e-01,2.898741e-05,2.233272e+00,1.890639e+00,8.045040e-01,1.306955e-04,3.216608e-05
7.632528e+04,6.536137e-01,2.875877e-05,2.219445e+00,1.869935e+00,7.935254e-01,1.291712e-04,3.239328e-05
7.741445e+04,6.528003e-01,2.853013e-05,2.205617e+00,1.849231e+00,7.825582e-01,1.276469e-04,3.262049e-05
7.851915e+04,6.519869e-01,2.830149e-05,2.191790e+00,1.828527e+00,7.715909e-01,1.261226e-04,3.284769e-05
7.963962e+04,6.511735e-01,2.807285e-05,2.177963e+00,1.807823e+00,7.606236e-01,1.245983e-04,3.307490e-05
8.077608e+04,6.503601e-01,2.786606e-05,2.164657e+00,1.787119e+00,7.531552e-01,1.232327e-04,3.330210e-05
8.192876e+04,6.495467e-01,2.766948e-05,2.151465e+00,1.766415e+00,7.473230e-01,1.219412e-04,3.354714e-05
8.309789e+04,6.487333e-01,2.747290e-05,2.138274e+00,1.746702e+00,7.414908e-01,1.206497e-04,3.379735e-05
8.428369e+04,6.479199e-01,2.727633e-05,2.125082e+00,1.727943e+00,7.356586e-01,1.193583e-04,3.404755e-05
8.548642e+04,6.475510e-01,2.707975e-05,2.112292e+00,1.710023e+00,7.299901e-01,1.180668e-04,3.429776e-05
8.670632e+04,6.478413e-01,2.688317e-05,2.100097e+00,1.693348e+00,7.243779e-01,1.167754e-04,3.454797e-05
8.794362e+04,6.481316e-01,2.668659e-05,2.087902e+00,1.677257e+00,7.187657e-01,1.154839e-04,3.479818e-05
8.919858e+04,6.484219e-01,2.649702e-05,2.075706e+00,1.662220e+00,7.131535e-01,1.141924e-04,3.504839e-05
9.047144e+04,6.487122e-01,2.630929e-05,2.063511e+00,1.647894e+00,7.075412e-01,1.129010e-04,3.529860e-05
9.176247e+04,6.490025e-01,2.612156e-05,2.051316e+00,1.634784e+00,7.019290e-01,1.116095e-04,3.554881e-05
9.307193e+04,6.492928e-01,2.593383e-05,2.039121e+00,1.621674e+00,6.965292e-01,1.103180e-04,3.579902e-05
9.440007e+04,6.495831e-01,2.574610e-05,2.026926e+00,1.608564e+00,6.911704e-01,1.090266e-04,3.604923e-05
9.574716e+04,6.503695e-01,2.555837e-05,2.015149e+00,1.596599e+00,6.858115e-01,1.077351e-04,3.629943e-05
9.711347e+04,6.515571e-01,2.537587e-05,2.003710e+00,1.585558e+00,6.804527e-01,1.064437e-04,3.654964e-05
9.849928e+04,6.527448e-01,2.519404e-05,1.992271e+00,1.574517e+00,6.750938e-01,1.051522e-04,3.680595e-05
9.990487e+04,6.539324e-01,2.501221e-05,1.980833e+00,1.563476e+00,6.697350e-01,1.038607e-04,3.708317e-05
1.013305e+05,6.566378e-01,2.485566e-05,1.969931e+00,1.511919e+00,6.655288e-01,1.028200e-04,3.736039e-05
1.027765e+05,6.594526e-01,2.470092e-05,1.959068e+00,1.501658e+00,6.614057e-01,1.017973e-04,3.763762e-05
1.042431e+05,6.622673e-01,2.454618e-05,1.948205e+00,1.491397e+00,6.572825e-01,1.007745e-04,3.791484e-05
1.057307e+05,6.650821e-01,2.439145e-05,1.937341e+00,1.481137e+00,6.531594e-01,9.975181e-05,3.819206e-05
1.072395e+05,6.678968e-01,2.423671e-05,1.926478e+00,1.456955e+00,6.490362e-01,9.872909e-05,3.846929e-05
1.087698e+05,6.707115e-01,2.408197e-05,1.915615e+00,1.434284e+00,6.449131e-01,9.770637e-05,3.874651e-05
1.103219e+05,6.739041e-01,2.392724e-05,1.904752e+00,1.421569e+00,6.407899e-01,9.668364e-05,3.902373e-05
1.118962e+05,6.785508e-01,2.377250e-05,1.893889e+00,1.408854e+00,6.366668e-01,9.566092e-05,3.930095e-05
1.134930e+05,6.831974e-01,2.362285e-05,1.883026e+00,1.396139e+00,6.326587e-01,9.463820e-05,3.957818e-05
1.151125e+05,6.878441e-01,2.347473e-05,1.872162e+00,1.383424e+00,6.286743e-01,9.361548e-05,3.985540e-05
1.167552e+05,6.924908e-01,2.332660e-05,1.861299e+00,1.370709e+00,6.246032e-01,9.259276e-05,4.013262e-05
1.184213e+05,6.971374e-01,2.317847e-05,1.850436e+00,1.357994e+00,6.199401e-01,9.157003e-05,4.040985e-05
1.201112e+05,7.019680e-01,2.303034e-05,1.839637e+00,1.343317e+00,6.152770e-01,9.054731e-05,4.070003e-05
1.218251e+05,7.094291e-01,2.288337e-05,1.829747e+00,1.328131e+00,6.106139e-01,8.952459e-05,4.102209e-05
1.235636e+05,7.168903e-01,2.274089e-05,1.819858e+00,1.316545e+00,6.059509e-01,8.850187e-05,4.134414e-05
1.253269e+05,7.243514e-01,2.259841e-05,1.809969e+00,1.306287e+00,6.012878e-01,8.747915e-05,4.166619e-05
1.271153e+05,7.318125e-01,2.245593e-05,1.800080e+00,1.296029e+00,5.966247e-01,8.645643e-05,4.198824e-05
1.289292e+05,7.392736e-01,2.231345e-05,1.790190e+00,1.285771e+00,5.920244e-01,8.543370e-05,4.231029e-05
1.307690e+05,7.486668e-01,2.217097e-05,1.780301e+00,1.275513e+00,5.875191e-01,8.441098e-05,4.263235e-05
1.326351e+05,7.607692e-01,2.202849e-05,1.770412e+00,1.265254e+00,5.826644e-01,8.338826e-05,4.295440e-05
1.345278e+05,7.728716e-01,2.188836e-05,1.760523e+00,1.255112e+00,5.758986e-01,8.236554e-05,4.327645e-05
1.364475e+05,7.849741e-01,2.175035e-05,1.750633e+00,1.245371e+00,5.691327e-01,8.134282e-05,4.359850e-05
1.383946e+05,7.970765e-01,2.161233e-05,1.740744e+00,1.235630e+00,5.623669e-01,8.032009e-05,4.392055e-05
1.403695e+05,8.100783e-01,2.151049e-05,1.730855e+00,1.225889e+00,5.556010e-01,7.929737e-05,4.424261e-05
1.423726e+05,8.270149e-01,2.156687e-05,1.720966e+00,1.216148e+00,5.490902e-01,7.827465e-05,4.456466e-05
1.444043e+05,8.439515e-01,2.162325e-05,1.711077e+00,1.206407e+00,5.426710e-01,7.725193e-05,4.488671e-05
1.464649e+05,8.608881e-01,2.167963e-05,1.701187e+00,1.196665e+00,5.362517e-01,7.622921e-05,4.520876e-05
1.485550e+05,8.778247e-01,2.173601e-05,1.691298e+00,1.185203e+00,5.298325e-01,7.520649e-05,4.553081e-05
1.506749e+05,8.971582e-01,2.179239e-05,1.681424e+00,1.174310e+00,5.244226e-01,7.427013e-05,4.585286e-05
1.528250e+05,9.216604e-01,2.184877e-05,1.671581e+00,1.166102e+00,5.211890e-01,7.352002e-05,4.621891e-05
1.550058e+05,9.461625e-01,2.190515e-05,1.661739e+00,1.157895e+00,5.179555e-01,7.276991e-05,4.663123e-05
1.572178e+05,9.706647e-01,2.196153e-05,1.651896e+00,1.149687e+00,5.147220e-01,7.201979e-05,4.704355e-05
1.594613e+05,9.951669e-01,2.201791e-05,1.642053e+00,1.141480e+00,5.114885e-01,7.126968e-05,4.745588e-05
1.617368e+05,1.028382e+00,2.207429e-05,1.632211e+00,1.133272e+00,5.082550e-01,7.051957e-05,4.786820e-05
1.640448e+05,1.064320e+00,2.213067e-05,1.622368e+00,1.125065e+00,5.050215e-01,6.976945e-05,4.828052e-05
1.663857e+05,1.100257e+00,2.218705e-05,1.612526e+00,1.116972e+00,5.018509e-01,6.901934e-05,4.869284e-05
1.687600e+05,1.136194e+00,2.224343e-05,1.602683e+00,1.109102e+00,4.987538e-01,6.826923e-05,4.910516e-05
1.711682e+05,1.179183e+00,2.229981e-05,1.592412e+00,1.101233e+00,4.956567e-01,6.751911e-05,4.951749e-05
1.736108e+05,1.229708e+00,2.235619e-05,1.581684e+00,1.093363e+00,4.925596e-01,6.676900e-05,4.992981e-05
1.760882e+05,1.280234e+00,2.241257e-05,1.570955e+00,1.085494e+00,4.894625e-01,6.601889e-05,5.034213e-05
1.786010e+05,1.330760e+00,2.246895e-05,1.560226e+00,1.077791e+00,4.863654e-01,6.526878e-05,5.075445e-05
1.811497e+05,1.390172e+00,2.268128e-05,1.549222e+00,1.070211e+00,4.832683e-01,6.451866e-05,5.116677e-05
1.837347e+05,1.460476e+00,2.308473e-05,1.537880e+00,1.062630e+00,4.804668e-01,6.376855e-05,5.157910e-05
1.863566e+05,1.530779e+00,2.348818e-05,1.526538e+00,1.055049e+00,4.778571e-01,6.301844e-05,5.199142e-05
1.890159e+05,1.601083e+00,2.389163e-05,1.515197e+00,1.047468e+00,4.752475e-01,6.226832e-05,5.240374e-05
1.917131e+05,1.686976e+00,2.429508e-05,1.503466e+00,1.039887e+00,4.726379e-01,6.151821e-05,5.281606e-05
1.944489e+05,1.781888e+00,2.469852e-05,1.491511e+00,1.032505e+00,4.700282e-01,6.076810e-05,5.322838e-05
1.972237e+05,1.876800e+00,2.510197e-05,1.479556e+00,1.025153e+00,4.674186e-01,6.001799e-05,5.364071e-05
2.000381e+05,1.972031e+00,2.550956e-05,1.467591e+00,1.017818e+00,4.648138e-01,5.927106e-05,5.405303e-05
2.028926e+05,2.090622e+00,2.622097e-05,1.454906e+00,1.011730e+00,4.625637e-01,5.875826e-05,5.446535e-05
2.057879e+05,2.209213e+00,2.693238e-05,1.442222e+00,1.005642e+00,4.603135e-01,5.824545e-05,5.487767e-05
2.087245e+05,2.327805e+00,2.764380e-05,1.429538e+00,9.995539e-01,4.580634e-01,5.773265e-05,5.528999e-05
2.117030e+05,2.452013e+00,2.835521e-05,1.416501e+00,9.934657e-01,4.558133e-01,5.721985e-05,5.570232e-05
2.147240e+05,2.580458e+00,2.907460e-05,1.403197e+00,9.873776e-01,4.535632e-01,5.670705e-05,5.621836e-05
2.177881e+05,2.708904e+00,2.988390e-05,1.389894e+00,9.817136e-01,4.513131e-01,5.619424e-05,5.677312e-05
2.208960e+05,2.830595e+00,3.069320e-05,1.376376e+00,9.762478e-01,4.490630e-01,5.568144e-05,5.732788e-05
2.240482e+05,2.935496e+00,3.150250e-05,1.362322e+00,9.707820e-01,4.468129e-01,5.516864e-05,5.788264e-05
2.272453e+05,3.040396e+00,3.231180e-05,1.348268e+00,9.653162e-01,4.445628e-01,5.465583e-05,5.843740e-05
2.304881e+05,3.138477e+00,3.307782e-05,1.334123e+00,9.598503e-01,4.414288e-01,5.414303e-05,5.899216e-05
2.337772e+05,3.197801e+00,3.359788e-05,1.319468e+00,9.543845e-01,4.374099e-01,5.363023e-05,5.954692e-05
2.371132e+05,3.235257e+00,3.411795e-05,1.304514e+00,9.484323e-01,4.333910e-01,5.311742e-05,6.016930e-05
2.404968e+05,3.238971e+00,3.463801e-05,1.289387e+00,9.386952e-01,4.293721e-01,5.260462e-05,6.085542e-05
2.439287e+05,3.212965e+00,3.515808e-05,1.274261e+00,9.289580e-01,4.253532e-01,5.209182e-05,6.154153e-05
2.474096e+05,3.152732e+00,3.567814e-05,1.259171e+00,9.192208e-01,4.213343e-01,5.157901e-05,6.222765e-05
2.509401e+05,3.070244e+00,3.619821e-05,1.243948e+00,9.102194e-01,4.178584e-01,5.106621e-05,6.291377e-05
2.545211e+05,2.954409e+00,3.671828e-05,1.228311e+00,9.032598e-01,4.158892e-01,5.055341e-05,6.365349e-05
2.581531e+05,2.838573e+00,3.723834e-05,1.212674e+00,8.963002e-01,4.139201e-01,5.004061e-05,6.449181e-05
2.618369e+05,2.709178e+00,3.677855e-05,1.197247e+00,8.893407e-01,4.119510e-01,4.952780e-05,6.533013e-05
2.655734e+05,2.566051e+00,3.532657e-05,1.182033e+00,8.823811e-01,4.099818e-01,4.901500e-05,6.616846e-05
2.693631e+05,2.422924e+00,3.393874e-05,1.166819e+00,8.729896e-01,4.080127e-01,4.850220e-05,6.709453e-05
2.732069e+05,2.281388e+00,3.259465e-05,1.151126e+00,8.607139e-01,4.060436e-01,4.798939e-05,6.811636e-05
2.771056e+05,2.140170e+00,3.132144e-05,1.135337e+00,8.500637e-01,4.040745e-01,4.747659e-05,6.913819e-05
2.810599e+05,2.006096e+00,3.008293e-05,1.119774e+00,8.394135e-01,4.021053e-01,4.696379e-05,7.019614e-05
2.850706e+05,1.891672e+00,2.889828e-05,1.104831e+00,8.287632e-01,4.001362e-01,4.645098e-05,7.143710e-05
2.891386e+05,1.777247e+00,2.777246e-05,1.089888e+00,8.177931e-01,3.982041e-01,4.593818e-05,7.267806e-05
2.932646e+05,1.662822e+00,2.667151e-05,1.074946e+00,8.036083e-01,3.962952e-01,4.542538e-05,7.405200e-05
2.974495e+05,1.548397e+00,2.562850e-05,1.060003e+00,7.894235e-01,3.943863e-01,4.491257e-05,7.554966e-05
3.016941e+05,1.445275e+00,2.454807e-05,1.045671e+00,7.778723e-01,3.926717e-01,4.447969e-05,7.708484e-05
3.059993e+05,1.359289e+00,2.341388e-05,1.032263e+00,7.703144e-01,3.912516e-01,4.416798e-05,7.886656e-05
3.103659e+05,1.274841e+00,2.235570e-05,1.018855e+00,7.627565e-01,3.898316e-01,4.385626e-05,8.070391e-05
3.147948e+05,1.207339e+00,2.132216e-05,1.005447e+00,7.551986e-01,3.884116e-01,4.354455e-05,8.285258e-05
3.192870e+05,1.139837e+00,2.033932e-05,9.920397e-01,7.476406e-01,3.869916e-01,4.323284e-05,8.515872e-05
3.238432e+05,1.072335e+00,1.941678e-05,9.793856e-01,7.397508e-01,3.855716e-01,4.292113e-05,8.771981e-05
