Energy_eV,Gd_0.1pct_Sigma_total_cm-1,Gd_0.1pct_Sigma_dopant_cm-1,Gd_0.3pct_Sigma_total_cm-1,Gd_0.3pct_Sigma_dopant_cm-1,Gd_0.5pct_Sigma_total_cm-1,Gd_0.5pct_Sigma_dopant_cm-1,B_0.1pct_Sigma_total_cm-1,B_0.1pct_Sigma_dopant_cm-1,B_0.3pct_Sigma_total_cm-1,B_0.3pct_Sigma_dopant_cm-1,B_0.5pct_Sigma_total_cm-1,B_0.5pct_Sigma_dopant_cm-1,Li_0.1pct_Sigma_total_cm-1,Li_0.1pct_Sigma_dopant_cm-1,Li_0.3pct_Sigma_total_cm-1,Li_0.3pct_Sigma_dopant_cm-1,Li_0.5pct_Sigma_total_cm-1,Li_0.5pct_Sigma_dopant_cm-1
2.734671e-05,5.034497e+00,4.360035e+00,1.375322e+01,1.308010e+01,2.247193e+01,2.180017e+01,7.398412e+00,6.723949e+00,2.084496e+01,2.017185e+01,3.429151e+01,3.361974e+01,3.367805e+00,2.693343e+00,8.753140e+00,8.080028e+00,1.413848e+01,1.346671e+01
2.773694e-05,4.999087e+00,4.329385e+00,1.365652e+01,1.298816e+01,2.231395e+01,2.164693e+01,7.346608e+00,6.676907e+00,2.069908e+01,2.003072e+01,3.405155e+01,3.338453e+01,3.344200e+00,2.674499e+00,8.691857e+00,8.023496e+00,1.403951e+01,1.337249e+01
2.813275e-05,4.963711e+00,4.298737e+00,1.355985e+01,1.289621e+01,2.215600e+01,2.149369e+01,7.294838e+00,6.629865e+00,2.055324e+01,1.988959e+01,3.381163e+01,3.314932e+01,3.320629e+00,2.655656e+00,8.630609e+00,7.966967e+00,1.394059e+01,1.327828e+01
2.853421e-05,4.928399e+00,4.268120e+00,1.346332e+01,1.280436e+01,2.199824e+01,2.134060e+01,7.243102e+00,6.582823e+00,2.040742e+01,1.974847e+01,3.357175e+01,3.291411e+01,3.297091e+00,2.636812e+00,8.569393e+00,7.910435e+00,1.384169e+01,1.318406e+01
2.894139e-05,4.894278e+00,4.238661e+00,1.337029e+01,1.271598e+01,2.184630e+01,2.119330e+01,7.191393e+00,6.535775e+00,2.026163e+01,1.960732e+01,3.333187e+01,3.267887e+01,3.273586e+00,2.617968e+00,8.508209e+00,7.853904e+00,1.374283e+01,1.308984e+01
2.935438e-05,4.860190e+00,4.209201e+00,1.327729e+01,1.262760e+01,2.169439e+01,2.104600e+01,7.139722e+00,6.488733e+00,2.011588e+01,1.946620e+01,3.309205e+01,3.244366e+01,3.250113e+00,2.599124e+00,8.447058e+00,7.797372e+00,1.364400e+01,1.299562e+01
2.977327e-05,4.826134e+00,4.179741e+00,1.318432e+01,1.253922e+01,2.154251e+01,2.089870e+01,7.089660e+00,6.443266e+00,1.997490e+01,1.932980e+01,3.286014e+01,3.221633e+01,3.227307e+00,2.580913e+00,8.387839e+00,7.742739e+00,1.354837e+01,1.290456e+01
3.019814e-05,4.792112e+00,4.150281e+00,1.309139e+01,1.245084e+01,2.139067e+01,2.075141e+01,7.040418e+00,6.398588e+00,1.983631e+01,1.919576e+01,3.263220e+01,3.199294e+01,3.204847e+00,2.563016e+00,8.329594e+00,7.689048e+00,1.345434e+01,1.281508e+01
3.062907e-05,4.758121e+00,4.120821e+00,1.299849e+01,1.236246e+01,2.123885e+01,2.060411e+01,6.991209e+00,6.353909e+00,1.969775e+01,1.906173e+01,3.240429e+01,3.176955e+01,3.182419e+00,2.545119e+00,8.271381e+00,7.635358e+00,1.336034e+01,1.272560e+01
3.106614e-05,4.724162e+00,4.091362e+00,1.290562e+01,1.227409e+01,2.108708e+01,2.045681e+01,6.942031e+00,6.309231e+00,1.955923e+01,1.892769e+01,3.217642e+01,3.154615e+01,3.160024e+00,2.527223e+00,8.213203e+00,7.581670e+00,1.326638e+01,1.263612e+01
3.150946e-05,4.690234e+00,4.061901e+00,1.281278e+01,1.218570e+01,2.093532e+01,2.030951e+01,6.892885e+00,6.264552e+00,1.942073e+01,1.879366e+01,3.194858e+01,3.132276e+01,3.137660e+00,2.509326e+00,8.155054e+00,7.527979e+00,1.317245e+01,1.254663e+01
3.195910e-05,4.657431e+00,4.033534e+00,1.272325e+01,1.210060e+01,2.078907e+01,2.016767e+01,6.843771e+00,6.219874e+00,1.928227e+01,1.865962e+01,3.172077e+01,3.109937e+01,3.115328e+00,2.491430e+00,8.096940e+00,7.474291e+00,1.307855e+01,1.245715e+01
3.241516e-05,4.624977e+00,4.005484e+00,1.263471e+01,1.201645e+01,2.064443e+01,2.002742e+01,6.794688e+00,6.175195e+00,1.914384e+01,1.852559e+01,3.149299e+01,3.087598e+01,3.093027e+00,2.473534e+00,8.038853e+00,7.420601e+00,1.298468e+01,1.236767e+01
3.287772e-05,4.592554e+00,3.977434e+00,1.254619e+01,1.193230e+01,2.049983e+01,1.988717e+01,6.746166e+00,6.131046e+00,1.900703e+01,1.839314e+01,3.126789e+01,3.065523e+01,3.070969e+00,2.455849e+00,7.981435e+00,7.367547e+00,1.289190e+01,1.227924e+01
3.334689e-05,4.560162e+00,3.949385e+00,1.245771e+01,1.184816e+01,2.035526e+01,1.974693e+01,6.699071e+00,6.088294e+00,1.887444e+01,1.826488e+01,3.104980e+01,3.044147e+01,3.049502e+00,2.438725e+00,7.925728e+00,7.316174e+00,1.280195e+01,1.219362e+01
3.382275e-05,4.527800e+00,3.921335e+00,1.236926e+01,1.176400e+01,2.021071e+01,1.960667e+01,6.652007e+00,6.045542e+00,1.874188e+01,1.813663e+01,3.083175e+01,3.022771e+01,3.028065e+00,2.421599e+00,7.870049e+00,7.264798e+00,1.271203e+01,1.210800e+01
3.430540e-05,4.495469e+00,3.893285e+00,1.228083e+01,1.167986e+01,2.006620e+01,1.946643e+01,6.604974e+00,6.002790e+00,1.860935e+01,1.800837e+01,3.061372e+01,3.001395e+01,3.006659e+00,2.404475e+00,7.814403e+00,7.213425e+00,1.262215e+01,1.202237e+01
3.479494e-05,4.463411e+00,3.865479e+00,1.219317e+01,1.159644e+01,1.992293e+01,1.932739e+01,6.557977e+00,5.960044e+00,1.847687e+01,1.788013e+01,3.039576e+01,2.980022e+01,2.985284e+00,2.387351e+00,7.758788e+00,7.162052e+00,1.253229e+01,1.193675e+01
3.529146e-05,4.432366e+00,3.838655e+00,1.210849e+01,1.151596e+01,1.978461e+01,1.919327e+01,6.511389e+00,5.917677e+00,1.834555e+01,1.775303e+01,3.017972e+01,2.958839e+01,2.964092e+00,2.370380e+00,7.703663e+00,7.111140e+00,1.244323e+01,1.185190e+01
3.579507e-05,4.401351e+00,3.811830e+00,1.202383e+01,1.143549e+01,1.964631e+01,1.905915e+01,6.466090e+00,5.876570e+00,1.821805e+01,1.762971e+01,2.997001e+01,2.938285e+01,2.943436e+00,2.353915e+00,7.650086e+00,7.061745e+00,1.235674e+01,1.176958e+01
3.630587e-05,4.370364e+00,3.785006e+00,1.193920e+01,1.135502e+01,1.950804e+01,1.892503e+01,6.420821e+00,5.835463e+00,1.809058e+01,1.750639e+01,2.976033e+01,2.917731e+01,2.922809e+00,2.337450e+00,7.596537e+00,7.012350e+00,1.227027e+01,1.168725e+01
3.682396e-05,4.339408e+00,3.758182e+00,1.185461e+01,1.127455e+01,1.936981e+01,1.879091e+01,6.375588e+00,5.794361e+00,1.796315e+01,1.738308e+01,2.955071e+01,2.897181e+01,2.902211e+00,2.320985e+00,7.543018e+00,6.962955e+00,1.218382e+01,1.160493e+01
3.734944e-05,4.308481e+00,3.731358e+00,1.177004e+01,1.119407e+01,1.923160e+01,1.865679e+01,6.330377e+00,5.753254e+00,1.783573e+01,1.725976e+01,2.934108e+01,2.876627e+01,2.881643e+00,2.304520e+00,7.489528e+00,6.913561e+00,1.209741e+01,1.152260e+01
3.788241e-05,4.277779e+00,3.704730e+00,1.168609e+01,1.111419e+01,1.909440e+01,1.852365e+01,6.285198e+00,5.712149e+00,1.770835e+01,1.713645e+01,2.913150e+01,2.856075e+01,2.861104e+00,2.288055e+00,7.436067e+00,6.864166e+00,1.201103e+01,1.144028e+01
3.842300e-05,4.247987e+00,3.678983e+00,1.160481e+01,1.103695e+01,1.896164e+01,1.839492e+01,6.240367e+00,5.671364e+00,1.758196e+01,1.701409e+01,2.892355e+01,2.835682e+01,2.840722e+00,2.271719e+00,7.383020e+00,6.815156e+00,1.192532e+01,1.135859e+01
3.897129e-05,4.218223e+00,3.653237e+00,1.152357e+01,1.095971e+01,1.882891e+01,1.826618e+01,6.196974e+00,5.631987e+00,1.745982e+01,1.689596e+01,2.872266e+01,2.815994e+01,2.820932e+00,2.255946e+00,7.331693e+00,6.767838e+00,1.184245e+01,1.127973e+01
3.952741e-05,4.188489e+00,3.627491e+00,1.144235e+01,1.088247e+01,1.869621e+01,1.813745e+01,6.153609e+00,5.592611e+00,1.733771e+01,1.677783e+01,2.852181e+01,2.796306e+01,2.801171e+00,2.240173e+00,7.280395e+00,6.720520e+00,1.175962e+01,1.120087e+01
4.009147e-05,4.158781e+00,3.601744e+00,1.136115e+01,1.080523e+01,1.856353e+01,1.800872e+01,6.110273e+00,5.553235e+00,1.721563e+01,1.665970e+01,2.832098e+01,2.776617e+01,2.781438e+00,2.224401e+00,7.229124e+00,6.673202e+00,1.167681e+01,1.112200e+01
4.066358e-05,4.129103e+00,3.575997e+00,1.127999e+01,1.072799e+01,1.843088e+01,1.787999e+01,6.066963e+00,5.513858e+00,1.709357e+01,1.654157e+01,2.812018e+01,2.756929e+01,2.761733e+00,2.208628e+00,7.177882e+00,6.625884e+00,1.159403e+01,1.104314e+01
4.124385e-05,4.100064e+00,3.550863e+00,1.120069e+01,1.065259e+01,1.830132e+01,1.775432e+01,6.023682e+00,5.474482e+00,1.697155e+01,1.642345e+01,2.791941e+01,2.737241e+01,2.742056e+00,2.192855e+00,7.126667e+00,6.578566e+00,1.151128e+01,1.096428e+01
4.183240e-05,4.071398e+00,3.526074e+00,1.112245e+01,1.057822e+01,1.817351e+01,1.763037e+01,5.980596e+00,5.435273e+00,1.685005e+01,1.630582e+01,2.771950e+01,2.717636e+01,2.722473e+00,2.177150e+00,7.075681e+00,6.531450e+00,1.142889e+01,1.088575e+01
4.242935e-05,4.042759e+00,3.501285e+00,1.104424e+01,1.050386e+01,1.804573e+01,1.750643e+01,5.938984e+00,5.397510e+00,1.673292e+01,1.619253e+01,2.752686e+01,2.698755e+01,2.703497e+00,2.162023e+00,7.026460e+00,6.486070e+00,1.134942e+01,1.081012e+01
4.303482e-05,4.014147e+00,3.476496e+00,1.096606e+01,1.042949e+01,1.791798e+01,1.738248e+01,5.897399e+00,5.359748e+00,1.661582e+01,1.607924e+01,2.733424e+01,2.679874e+01,2.684548e+00,2.146897e+00,6.977265e+00,6.440691e+00,1.126998e+01,1.073448e+01
4.364892e-05,3.985563e+00,3.451707e+00,1.088791e+01,1.035512e+01,1.779025e+01,1.725854e+01,5.855841e+00,5.321986e+00,1.649874e+01,1.596596e+01,2.714165e+01,2.660993e+01,2.665627e+00,2.131771e+00,6.928101e+00,6.395314e+00,1.119058e+01,1.065886e+01
4.427180e-05,3.957434e+00,3.427347e+00,1.081107e+01,1.028204e+01,1.766470e+01,1.713674e+01,5.814310e+00,5.284223e+00,1.638169e+01,1.585267e+01,2.694908e+01,2.642112e+01,2.646732e+00,2.116645e+00,6.878960e+00,6.349935e+00,1.111119e+01,1.058322e+01
4.490356e-05,3.929761e+00,3.403416e+00,1.073554e+01,1.021025e+01,1.754132e+01,1.701708e+01,5.772805e+00,5.246461e+00,1.626467e+01,1.573938e+01,2.675654e+01,2.623230e+01,2.627864e+00,2.101519e+00,6.829849e+00,6.304558e+00,1.103183e+01,1.050760e+01
4.554433e-05,3.902114e+00,3.379485e+00,1.066004e+01,1.013845e+01,1.741796e+01,1.689742e+01,5.731961e+00,5.209332e+00,1.614958e+01,1.562800e+01,2.656720e+01,2.604666e+01,2.609275e+00,2.086647e+00,6.781523e+00,6.259940e+00,1.095377e+01,1.043323e+01
4.619425e-05,3.874494e+00,3.355555e+00,1.058456e+01,1.006666e+01,1.729463e+01,1.677777e+01,5.692218e+00,5.173279e+00,1.603774e+01,1.551984e+01,2.638326e+01,2.586640e+01,2.591144e+00,2.072205e+00,6.734516e+00,6.216615e+00,1.087789e+01,1.036103e+01
4.685344e-05,3.846899e+00,3.331624e+00,1.050912e+01,9.994871e+00,1.717133e+01,1.665812e+01,5.652502e+00,5.137226e+00,1.592592e+01,1.541168e+01,2.619934e+01,2.568613e+01,2.573040e+00,2.057764e+00,6.687537e+00,6.173293e+00,1.080203e+01,1.028882e+01
4.752204e-05,3.819881e+00,3.308243e+00,1.043534e+01,9.924729e+00,1.705080e+01,1.654121e+01,5.612811e+00,5.101173e+00,1.581413e+01,1.530352e+01,2.601545e+01,2.550587e+01,2.554961e+00,2.043323e+00,6.640582e+00,6.129968e+00,1.072620e+01,1.021661e+01
4.820018e-05,3.793113e+00,3.285087e+00,1.036227e+01,9.855260e+00,1.693143e+01,1.642543e+01,5.573147e+00,5.065120e+00,1.570237e+01,1.519536e+01,2.583159e+01,2.532560e+01,2.536907e+00,2.028881e+00,6.593653e+00,6.086643e+00,1.065040e+01,1.014441e+01
4.888800e-05,3.766370e+00,3.261931e+00,1.028922e+01,9.785792e+00,1.681207e+01,1.630965e+01,5.533507e+00,5.029068e+00,1.559063e+01,1.508720e+01,2.564776e+01,2.514534e+01,2.518880e+00,2.014440e+00,6.546751e+00,6.043321e+00,1.057462e+01,1.007220e+01
4.958563e-05,3.739653e+00,3.238774e+00,1.021620e+01,9.716323e+00,1.669275e+01,1.619387e+01,5.493893e+00,4.993015e+00,1.547892e+01,1.497904e+01,2.546395e+01,2.496507e+01,2.500877e+00,1.999999e+00,6.499872e+00,5.999996e+00,1.049887e+01,9.999994e+00
5.029322e-05,3.713119e+00,3.215777e+00,1.014368e+01,9.647330e+00,1.657423e+01,1.607888e+01,5.454324e+00,4.956981e+00,1.536729e+01,1.487094e+01,2.528026e+01,2.478490e+01,2.482908e+00,1.985566e+00,6.453044e+00,5.956697e+00,1.042318e+01,9.927828e+00
5.101091e-05,3.687157e+00,3.193325e+00,1.007282e+01,9.579975e+00,1.645848e+01,1.596663e+01,5.416196e+00,4.922364e+00,1.525994e+01,1.476709e+01,2.510368e+01,2.461182e+01,2.465531e+00,1.971699e+00,6.407941e+00,5.915098e+00,1.035035e+01,9.858497e+00
5.173884e-05,3.661219e+00,3.170873e+00,1.000198e+01,9.512620e+00,1.634275e+01,1.585437e+01,5.378093e+00,4.887747e+00,1.515261e+01,1.466324e+01,2.492712e+01,2.443874e+01,2.448179e+00,1.957833e+00,6.362863e+00,5.873500e+00,1.027755e+01,9.789166e+00
5.247715e-05,3.635305e+00,3.148421e+00,9.931173e+00,9.445264e+00,1.622704e+01,1.574211e+01,5.340014e+00,4.853131e+00,1.504530e+01,1.455939e+01,2.475059e+01,2.426565e+01,2.430851e+00,1.943967e+00,6.317810e+00,5.831901e+00,1.020477e+01,9.719835e+00
5.322600e-05,3.609421e+00,3.125974e+00,9.860401e+00,9.377922e+00,1.611138e+01,1.562987e+01,5.301961e+00,4.818514e+00,1.493802e+01,1.445554e+01,2.457408e+01,2.409257e+01,2.413547e+00,1.930101e+00,6.272781e+00,5.790302e+00,1.013201e+01,9.650504e+00
5.398554e-05,3.584200e+00,3.104166e+00,9.791572e+00,9.312499e+00,1.599894e+01,1.552083e+01,5.265171e+00,4.785137e+00,1.483448e+01,1.435541e+01,2.440380e+01,2.392569e+01,2.396765e+00,1.916732e+00,6.229267e+00,5.750195e+00,1.006177e+01,9.583658e+00
5.475591e-05,3.559002e+00,3.082357e+00,9.722763e+00,9.247072e+00,1.588652e+01,1.541179e+01,5.228517e+00,4.751872e+00,1.473131e+01,1.425562e+01,2.423410e+01,2.375936e+01,2.380052e+00,1.903407e+00,6.185911e+00,5.710220e+00,9.991770e+00,9.517034e+00
5.553728e-05,3.533830e+00,3.060550e+00,9.653982e+00,9.181649e+00,1.577413e+01,1.530275e+01,5.191888e+00,4.718608e+00,1.462816e+01,1.415582e+01,2.406442e+01,2.359304e+01,2.363362e+00,1.890082e+00,6.142578e+00,5.670246e+00,9.921795e+00,9.450410e+00
5.632980e-05,3.508697e+00,3.038758e+00,9.585272e+00,9.116274e+00,1.566185e+01,1.519379e+01,5.155281e+00,4.685342e+00,1.452502e+01,1.405603e+01,2.389477e+01,2.342671e+01,2.346696e+00,1.876757e+00,6.099270e+00,5.630272e+00,9.851843e+00,9.383786e+00
5.713363e-05,3.484162e+00,3.017541e+00,9.518310e+00,9.052623e+00,1.555246e+01,1.508770e+01,5.118699e+00,4.652077e+00,1.442192e+01,1.395623e+01,2.372514e+01,2.326039e+01,2.330055e+00,1.863433e+00,6.055987e+00,5.590300e+00,9.781920e+00,9.317167e+00
5.794892e-05,3.459651e+00,2.996324e+00,9.451370e+00,8.988971e+00,1.544309e+01,1.498162e+01,5.082140e+00,4.618813e+00,1.431884e+01,1.385644e+01,2.355554e+01,2.309406e+01,2.313436e+00,1.850109e+00,6.012725e+00,5.550326e+00,9.712015e+00,9.250543e+00
5.877586e-05,3.435163e+00,2.975107e+00,9.384456e+00,8.925321e+00,1.533375e+01,1.487553e+01,5.045604e+00,4.585547e+00,1.421578e+01,1.375664e+01,2.338595e+01,2.292774e+01,2.296840e+00,1.836784e+00,5.969487e+00,5.510351e+00,9.642133e+00,9.183919e+00
5.961459e-05,3.410905e+00,2.954096e+00,9.318183e+00,8.862289e+00,1.522546e+01,1.477048e+01,5.010343e+00,4.553534e+00,1.411650e+01,1.366060e+01,2.322265e+01,2.276767e+01,2.280769e+00,1.823961e+00,5.927776e+00,5.471882e+00,9.574783e+00,9.119804e+00
6.046529e-05,3.387256e+00,2.933672e+00,9.253692e+00,8.801017e+00,1.512013e+01,1.466836e+01,4.975525e+00,4.521941e+00,1.401850e+01,1.356582e+01,2.306147e+01,2.260971e+01,2.264889e+00,1.811306e+00,5.886593e+00,5.433917e+00,9.508296e+00,9.056529e+00
6.132813e-05,3.363630e+00,2.913248e+00,9.189224e+00,8.739744e+00,1.501482e+01,1.456624e+01,4.940730e+00,4.490348e+00,1.392052e+01,1.347104e+01,2.290032e+01,2.245174e+01,2.249032e+00,1.798651e+00,5.845432e+00,5.395952e+00,9.441832e+00,8.993253e+00
6.220329e-05,3.340026e+00,2.892824e+00,9.124780e+00,8.678473e+00,1.490953e+01,1.446412e+01,4.905958e+00,4.458756e+00,1.382257e+01,1.337627e+01,2.273919e+01,2.229378e+01,2.233198e+00,1.785996e+00,5.804294e+00,5.357987e+00,9.375390e+00,8.929978e+00
6.309093e-05,3.316445e+00,2.872400e+00,9.060355e+00,8.617199e+00,1.480427e+01,1.436200e+01,4.871208e+00,4.427163e+00,1.372464e+01,1.328149e+01,2.257808e+01,2.213581e+01,2.217387e+00,1.773342e+00,5.763181e+00,5.320025e+00,9.308975e+00,8.866708e+00
6.399124e-05,3.292886e+00,2.851976e+00,8.995955e+00,8.555928e+00,1.469902e+01,1.425988e+01,4.836480e+00,4.395570e+00,1.362674e+01,1.318671e+01,2.241699e+01,2.197785e+01,2.201597e+00,1.760686e+00,5.722087e+00,5.282059e+00,9.242577e+00,8.803432e+00
6.490440e-05,3.269349e+00,2.831552e+00,8.931576e+00,8.494655e+00,1.459380e+01,1.415776e+01,4.801775e+00,4.363977e+00,1.352885e+01,1.309193e+01,2.225593e+01,2.181989e+01,2.185829e+00,1.748031e+00,5.681015e+00,5.244094e+00,9.176202e+00,8.740157e+00
6.583058e-05,3.246099e+00,2.811392e+00,8.868014e+00,8.434177e+00,1.448993e+01,1.405696e+01,4.767576e+00,4.332869e+00,1.343244e+01,1.299861e+01,2.209731e+01,2.166434e+01,2.170278e+00,1.735571e+00,5.640549e+00,5.206712e+00,9.110820e+00,8.677853e+00
6.676999e-05,3.223551e+00,2.791913e+00,8.806512e+00,8.375738e+00,1.438947e+01,1.395956e+01,4.734277e+00,4.302639e+00,1.333869e+01,1.290792e+01,2.194311e+01,2.151320e+01,2.155100e+00,1.723462e+00,5.601159e+00,5.170385e+00,9.047219e+00,8.617309e+00
6.772280e-05,3.201024e+00,2.772433e+00,8.745032e+00,8.317299e+00,1.428904e+01,1.386216e+01,4.701000e+00,4.272409e+00,1.324496e+01,1.281723e+01,2.178892e+01,2.136205e+01,2.139945e+00,1.711354e+00,5.561794e+00,5.134061e+00,8.983644e+00,8.556769e+00
6.868920e-05,3.178518e+00,2.752953e+00,8.683573e+00,8.258859e+00,1.418863e+01,1.376477e+01,4.667745e+00,4.242180e+00,1.315125e+01,1.272654e+01,2.163476e+01,2.121090e+01,2.124810e+00,1.699245e+00,5.522448e+00,5.097735e+00,8.920086e+00,8.496224e+00
6.966940e-05,3.156034e+00,2.733473e+00,8.622135e+00,8.200420e+00,1.408824e+01,1.366737e+01,4.634511e+00,4.211950e+00,1.305756e+01,1.263585e+01,2.148062e+01,2.105975e+01,2.109697e+00,1.687136e+00,5.483123e+00,5.061408e+00,8.856549e+00,8.435680e+00
7.066359e-05,3.133572e+00,2.713994e+00,8.560719e+00,8.141981e+00,1.398787e+01,1.356997e+01,4.601665e+00,4.182087e+00,1.296500e+01,1.254626e+01,2.132833e+01,2.091043e+01,2.094752e+00,1.675174e+00,5.444261e+00,5.025523e+00,8.793769e+00,8.375871e+00
7.167196e-05,3.111130e+00,2.694514e+00,8.499324e+00,8.083542e+00,1.388752e+01,1.347257e+01,4.569637e+00,4.153021e+00,1.287484e+01,1.245906e+01,2.118005e+01,2.076510e+01,2.080147e+00,1.663531e+00,5.406376e+00,4.990594e+00,8.732604e+00,8.317656e+00
7.269472e-05,3.089475e+00,2.675801e+00,8.440248e+00,8.027402e+00,1.379102e+01,1.337900e+01,4.537629e+00,4.123955e+00,1.278471e+01,1.237186e+01,2.103179e+01,2.061977e+01,2.065563e+00,1.651888e+00,5.368512e+00,4.955665e+00,8.671460e+00,8.259442e+00
7.373207e-05,3.067900e+00,2.657145e+00,8.381368e+00,7.971436e+00,1.369484e+01,1.328573e+01,4.505643e+00,4.094889e+00,1.269460e+01,1.228467e+01,2.088355e+01,2.047444e+01,2.051001e+00,1.640246e+00,5.330671e+00,4.920739e+00,8.610342e+00,8.201232e+00
7.478423e-05,3.046345e+00,2.638490e+00,8.322508e+00,7.915470e+00,1.359867e+01,1.319245e+01,4.473677e+00,4.065823e+00,1.260451e+01,1.219747e+01,2.073533e+01,2.032911e+01,2.036458e+00,1.628603e+00,5.292849e+00,4.885810e+00,8.549239e+00,8.143017e+00
7.585140e-05,3.024810e+00,2.619835e+00,8.263669e+00,7.859504e+00,1.350253e+01,1.309917e+01,4.441732e+00,4.036756e+00,1.251443e+01,1.211027e+01,2.058714e+01,2.018378e+01,2.021936e+00,1.616961e+00,5.255046e+00,4.850882e+00,8.488157e+00,8.084803e+00
7.693381e-05,3.003296e+00,2.601179e+00,8.204850e+00,7.803538e+00,1.340640e+01,1.300590e+01,4.410132e+00,4.008016e+00,1.242536e+01,1.202405e+01,2.044059e+01,2.004008e+01,2.007564e+00,1.605448e+00,5.217655e+00,4.816343e+00,8.427745e+00,8.027239e+00
7.803165e-05,2.981876e+00,2.582599e+00,8.146274e+00,7.747796e+00,1.331067e+01,1.291299e+01,4.379450e+00,3.980173e+00,1.233900e+01,1.194052e+01,2.029854e+01,1.990086e+01,1.993573e+00,1.594295e+00,5.181365e+00,4.782886e+00,8.369156e+00,7.971477e+00
7.914517e-05,2.961131e+00,2.564672e+00,8.089680e+00,7.694015e+00,1.321823e+01,1.282336e+01,4.348788e+00,3.952329e+00,1.225265e+01,1.185699e+01,2.015652e+01,1.976165e+01,1.979602e+00,1.583143e+00,5.145094e+00,4.749429e+00,8.310586e+00,7.915715e+00
8.027457e-05,2.940405e+00,2.546745e+00,8.033107e+00,7.640235e+00,1.312581e+01,1.273372e+01,4.318145e+00,3.924485e+00,1.216633e+01,1.177346e+01,2.001451e+01,1.962243e+01,1.965650e+00,1.571990e+00,5.108841e+00,4.715969e+00,8.252032e+00,7.859948e+00
8.142009e-05,2.919699e+00,2.528817e+00,7.976551e+00,7.586452e+00,1.303340e+01,1.264409e+01,4.287523e+00,3.896642e+00,1.208002e+01,1.168993e+01,1.987252e+01,1.948321e+01,1.951718e+00,1.560837e+00,5.072610e+00,4.682512e+00,8.193502e+00,7.804186e+00
8.258196e-05,2.899012e+00,2.510891e+00,7.920016e+00,7.532672e+00,1.294102e+01,1.255445e+01,4.256920e+00,3.868798e+00,1.199374e+01,1.160640e+01,1.973056e+01,1.934399e+01,1.937805e+00,1.549684e+00,5.036396e+00,4.649052e+00,8.134987e+00,7.748419e+00
8.376041e-05,2.878345e+00,2.492964e+00,7.863501e+00,7.478891e+00,1.284866e+01,1.246482e+01,4.226547e+00,3.841165e+00,1.190811e+01,1.152350e+01,1.958967e+01,1.920583e+01,1.923997e+00,1.538615e+00,5.000456e+00,4.615846e+00,8.076916e+00,7.693077e+00
8.495567e-05,2.858166e+00,2.475505e+00,7.808409e+00,7.426514e+00,1.275865e+01,1.237752e+01,4.197125e+00,3.814464e+00,1.182529e+01,1.144339e+01,1.945345e+01,1.907232e+01,1.910581e+00,1.527920e+00,4.965654e+00,4.583759e+00,8.020726e+00,7.639598e+00
8.616799e-05,2.838186e+00,2.458226e+00,7.753877e+00,7.374678e+00,1.266957e+01,1.229113e+01,4.167721e+00,3.787762e+00,1.174248e+01,1.136329e+01,1.931725e+01,1.893881e+01,1.897183e+00,1.517224e+00,4.930870e+00,4.551671e+00,7.964557e+00,7.586118e+00
8.739761e-05,2.818226e+00,2.440948e+00,7.699367e+00,7.322845e+00,1.258051e+01,1.220474e+01,4.138337e+00,3.761059e+00,1.165970e+01,1.128318e+01,1.918106e+01,1.880530e+01,1.883805e+00,1.506528e+00,4.896105e+00,4.519583e+00,7.908406e+00,7.532639e+00
8.864477e-05,2.798284e+00,2.423670e+00,7.644875e+00,7.271011e+00,1.249147e+01,1.211835e+01,4.108971e+00,3.734357e+00,1.157694e+01,1.120307e+01,1.904490e+01,1.867179e+01,1.870446e+00,1.495832e+00,4.861360e+00,4.487496e+00,7.852274e+00,7.479160e+00
8.990974e-05,2.778362e+00,2.406393e+00,7.590402e+00,7.219178e+00,1.240244e+01,1.203196e+01,4.079625e+00,3.707656e+00,1.149419e+01,1.112297e+01,1.890876e+01,1.853828e+01,1.857105e+00,1.485136e+00,4.826633e+00,4.455408e+00,7.796160e+00,7.425680e+00
9.119275e-05,2.758878e+00,2.389535e+00,7.537208e+00,7.168604e+00,1.231554e+01,1.194767e+01,4.050843e+00,3.681500e+00,1.141310e+01,1.104450e+01,1.877536e+01,1.840750e+01,1.844002e+00,1.474659e+00,4.792581e+00,4.423977e+00,7.741160e+00,7.373295e+00
9.249407e-05,2.739576e+00,2.372840e+00,7.484523e+00,7.118521e+00,1.222947e+01,1.186420e+01,4.022742e+00,3.656007e+00,1.133402e+01,1.096802e+01,1.864530e+01,1.828003e+01,1.831183e+00,1.464447e+00,4.759343e+00,4.393341e+00,7.687503e+00,7.322235e+00
9.381397e-05,2.720293e+00,2.356146e+00,7.431857e+00,7.068439e+00,1.214342e+01,1.178073e+01,3.994660e+00,3.630513e+00,1.125496e+01,1.089154e+01,1.851525e+01,1.815256e+01,1.818383e+00,1.454236e+00,4.726126e+00,4.362708e+00,7.633869e+00,7.271180e+00
9.515270e-05,2.701028e+00,2.339452e+00,7.379208e+00,7.018356e+00,1.205739e+01,1.169726e+01,3.966596e+00,3.605020e+00,1.117591e+01,1.081506e+01,1.838523e+01,1.802510e+01,1.805600e+00,1.444024e+00,4.692925e+00,4.332072e+00,7.580249e+00,7.220120e+00
